date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:25:22	42625/42625	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Dec%202020%2015:58:35%20GMT	https://kiculagbe.com/wp-content/uploads/2020/12/Kaju-badam-600x600.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2020/12/Kaju-badam-600x600.jpg	(from https://kiculagbe.com/product/kajubadam-100gm/)
23:25:28	90388/90388	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:25:27%20GMT	https://kiculagbe.com/product/aroj-ali-somipe/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/aroj-ali-somipe/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:25:29	64947/64947	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Dec%202020%2015:58:31%20GMT	https://kiculagbe.com/wp-content/uploads/2020/12/Cashew-Nut-Kaju-Badam-%e0%a6%95%e0%a6%be%e0%a6%9c%e0%a7%81-%e0%a6%ac%e0%a6%be%e0%a6%a6%e0%a6%be%e0%a6%ae-scaled-1.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2020/12/Cashew-Nut-Kaju-Badam-%e0%a6%95%e0%a6%be%e0%a6%9c%e0%a7%81-%e0%a6%ac%e0%a6%be%e0%a6%a6%e0%a6%be%e0%a6%ae-scaled-1.jpg	(from https://kiculagbe.com/product/kajubadam-100gm/)
23:25:35	160346/160346	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:25:35%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=4806	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/indexf444.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:25:37	30727/30727	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Dec%202020%2015:58:32%20GMT	https://kiculagbe.com/wp-content/uploads/2020/12/Cashew-Nut-Kaju-Badam-%e0%a6%95%e0%a6%be%e0%a6%9c%e0%a7%81-%e0%a6%ac%e0%a6%be%e0%a6%a6%e0%a6%be%e0%a6%ae-scaled-1-600x600.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2020/12/Cashew-Nut-Kaju-Badam-%e0%a6%95%e0%a6%be%e0%a6%9c%e0%a7%81-%e0%a6%ac%e0%a6%be%e0%a6%a6%e0%a6%be%e0%a6%ae-scaled-1-600x600.jpg	(from https://kiculagbe.com/product/kajubadam-100gm/)
23:25:48	160204/160204	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:25:45%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=6126	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/indexda30.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:25:49	24090/24090	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2017:25:47%20GMT	https://kiculagbe.com/product/%e0%a6%86%e0%a6%b9%e0%a6%ac%e0%a6%be%e0%a6%a8/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/%e0%a6%86%e0%a6%b9%e0%a6%ac%e0%a6%be%e0%a6%a8/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:25:58	160428/160428	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:25:57%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=811	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/indexdb1d.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:25:58	0/-1	---M--	301	error ('')			https://kiculagbe.com/product-category/baby-accessories	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/baby-accessories.285.delayed	(from https://kiculagbe.com/?add-to-cart=623)
23:26:05	160344/160344	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:26:02%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=6024	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/index883c.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:26:08	93900/93900	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:26:06%20GMT	https://kiculagbe.com/product/islam-and-the-future-of-tolerance/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/islam-and-the-future-of-tolerance/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:26:09	15794/15794	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2017:26:07%20GMT	https://kiculagbe.com/writer/%e0%a6%ae%e0%a6%be%e0%a6%9c%e0%a6%bf%e0%a6%a6-%e0%a6%a8%e0%a7%87%e0%a6%93%e0%a7%9f%e0%a6%be%e0%a6%9c/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%ae%e0%a6%be%e0%a6%9c%e0%a6%bf%e0%a6%a6-%e0%a6%a8%e0%a7%87%e0%a6%93%e0%a7%9f%e0%a6%be%e0%a6%9c/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:26:12	15794/15794	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2017:26:10%20GMT	https://kiculagbe.com/writer/%e0%a6%b8%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%ae-%e0%a6%b9%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a6%b8/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%b8%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%ae-%e0%a6%b9%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a6%b8/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:26:19	160699/160699	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:26:19%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=5536	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/indexd2f8.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:26:19	0/-1	---M--	301	error ('')			https://kiculagbe.com/product-category/baby-accessories	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/baby-accessories.286.delayed	(from https://kiculagbe.com/?add-to-cart=620)
23:26:23	15902/15902	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2017:26:21%20GMT	https://kiculagbe.com/writer/%e0%a6%b6%e0%a6%be%e0%a6%87%e0%a6%96%e0%a7%81%e0%a6%b2-%e0%a6%87%e0%a6%b8%e0%a6%b2%e0%a6%be%e0%a6%ae-%e0%a6%ae%e0%a7%81%e0%a6%ab%e0%a6%a4%e0%a7%80-%e0%a6%ae%e0%a7%81%e0%a6%b9%e0%a6%be%e0%a6%ae/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%b6%e0%a6%be%e0%a6%87%e0%a6%96%e0%a7%81%e0%a6%b2-%e0%a6%87%e0%a6%b8%e0%a6%b2%e0%a6%be%e0%a6%ae-%e0%a6%ae%e0%a7%81%e0%a6%ab%e0%a6%a4%e0%a7%80-%e0%a6%ae%e0%a7%81%e0%a6%b9%e0%a6%be%e0%a6%ae/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:26:24	89635/89635	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:26:22%20GMT	https://kiculagbe.com/product/islam-o-adhunikotha/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/islam-o-adhunikotha/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:26:30	160814/160814	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:26:27%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=4074	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/index9043.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:26:33	90034/90034	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:26:32%20GMT	https://kiculagbe.com/product/islamer-itihase-juddho-nobobi-jug-theke-bortoman/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/islamer-itihase-juddho-nobobi-jug-theke-bortoman/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:26:33	31969/31969	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20May%202021%2008:58:19%20GMT	https://kiculagbe.com/wp-content/uploads/2021/04/Messeg-300x471.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/04/Messeg-300x471.jpg	(from https://kiculagbe.com/product-category/flash-sale/)
23:26:44	15742/15742	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2017:26:41%20GMT	https://kiculagbe.com/writer/%e0%a6%b8%e0%a6%be%e0%a6%a6%e0%a6%bf%e0%a6%95-%e0%a6%ab%e0%a6%be%e0%a6%b0%e0%a6%b9%e0%a6%be%e0%a6%a8/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%b8%e0%a6%be%e0%a6%a6%e0%a6%bf%e0%a6%95-%e0%a6%ab%e0%a6%be%e0%a6%b0%e0%a6%b9%e0%a6%be%e0%a6%a8/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:26:46	161033/161033	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:26:43%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=5543	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/indexd4b5.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:26:49	21375/21375	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2017:26:49%20GMT	https://kiculagbe.com/product/%e0%a6%88%e0%a6%ae%e0%a6%be%e0%a6%a8-%e0%a6%a7%e0%a7%8d%e0%a6%ac%e0%a6%82%e0%a6%b8%e0%a7%87%e0%a6%b0-%e0%a6%95%e0%a6%be%e0%a6%b0%e0%a6%a3/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/%e0%a6%88%e0%a6%ae%e0%a6%be%e0%a6%a8-%e0%a6%a7%e0%a7%8d%e0%a6%ac%e0%a6%82%e0%a6%b8%e0%a7%87%e0%a6%b0-%e0%a6%95%e0%a6%be%e0%a6%b0%e0%a6%a3/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:26:50	24879/24879	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Jan%202021%2015:11:01%20GMT	https://kiculagbe.com/wp-content/uploads/2021/01/THE-AGARTALA-CONSPIRACY-CASE-300x435.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/01/THE-AGARTALA-CONSPIRACY-CASE-300x435.jpg	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:26:51	15999/15999	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2017:26:50%20GMT	https://kiculagbe.com/writer/%e0%a6%b6%e0%a6%be%e0%a6%87%e0%a6%96-%e0%a6%86%e0%a6%ac%e0%a7%8d%e0%a6%a6%e0%a7%81%e0%a6%b2-%e0%a6%86%e0%a6%af%e0%a7%80%e0%a6%af-%e0%a6%86%e0%a6%a4-%e0%a6%a4%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a6%ab/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%b6%e0%a6%be%e0%a6%87%e0%a6%96-%e0%a6%86%e0%a6%ac%e0%a7%8d%e0%a6%a6%e0%a7%81%e0%a6%b2-%e0%a6%86%e0%a6%af%e0%a7%80%e0%a6%af-%e0%a6%86%e0%a6%a4-%e0%a6%a4%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a6%ab/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:26:52	21671/21671	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jan%202021%2015:59:56%20GMT	https://kiculagbe.com/wp-content/uploads/2021/01/ACC-300x400.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/01/ACC-300x400.jpg	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:27:03	161301/161301	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:27:02%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=919	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/indexecb0.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:05	158849/158849	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Dec%202020%2019:20:40%20GMT	https://kiculagbe.com/wp-content/uploads/2020/12/%e0%a6%86%e0%a6%a4%e0%a7%8d%e0%a6%ae%e0%a6%9c%e0%a7%80%e0%a6%ac%e0%a6%a8%e0%a7%80-Standard-Edition.jpeg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2020/12/%e0%a6%86%e0%a6%a4%e0%a7%8d%e0%a6%ae%e0%a6%9c%e0%a7%80%e0%a6%ac%e0%a6%a8%e0%a7%80-Standard-Edition.jpg	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:27:05	93775/93775	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:27:04%20GMT	https://kiculagbe.com/product/ek-dighol-dine-nobiji/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/ek-dighol-dine-nobiji/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:05	15970/15970	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2017:27:05%20GMT	https://kiculagbe.com/writer/%e0%a6%86%e0%a6%ac%e0%a7%8d%e0%a6%a6%e0%a7%81%e0%a6%b2-%e0%a6%93%e0%a7%9f%e0%a6%be%e0%a6%b9%e0%a6%b9%e0%a6%be%e0%a6%ac-%e0%a6%87%e0%a6%ac%e0%a6%a8%e0%a7%87-%e0%a6%a8%e0%a6%be%e0%a6%b8%e0%a6%bf/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%86%e0%a6%ac%e0%a7%8d%e0%a6%a6%e0%a7%81%e0%a6%b2-%e0%a6%93%e0%a7%9f%e0%a6%be%e0%a6%b9%e0%a6%b9%e0%a6%be%e0%a6%ac-%e0%a6%87%e0%a6%ac%e0%a6%a8%e0%a7%87-%e0%a6%a8%e0%a6%be%e0%a6%b8%e0%a6%bf/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:09	212337/212337	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jan%202021%2016:54:23%20GMT	https://kiculagbe.com/wp-content/uploads/2021/01/amar-dekha-noyachin-e1610038462429-300x448.png	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/01/amar-dekha-noyachin-e1610038462429-300x448.png	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:27:09	161458/161458	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:27:09%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=3675	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/indexa348.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:11	45489/45489	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jan%202021%2017:56:09%20GMT	https://kiculagbe.com/wp-content/uploads/2021/01/-%e0%a6%ac%e0%a6%bf%e0%a6%9c%e0%a7%9f-%e0%a6%a6%e0%a7%87%e0%a6%96%e0%a7%87%e0%a6%9b%e0%a6%bf-e1611942969227-300x406.jpeg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/01/-%e0%a6%ac%e0%a6%bf%e0%a6%9c%e0%a7%9f-%e0%a6%a6%e0%a7%87%e0%a6%96%e0%a7%87%e0%a6%9b%e0%a6%bf-e1611942969227-300x406.jpg	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:27:17	92341/92341	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:27:17%20GMT	https://kiculagbe.com/product/etai-hoyto-jiboner-shesh-romjhan/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/etai-hoyto-jiboner-shesh-romjhan/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:18	18144/18144	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Jan%202021%2016:34:55%20GMT	https://kiculagbe.com/wp-content/uploads/2021/01/220px-Karagarer-Rojnamcha.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/01/220px-Karagarer-Rojnamcha.jpg	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:27:22	161703/161703	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:27:21%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=5486	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/indexfcfb.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:23	26368/26368	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jan%202021%2010:55:30%20GMT	https://kiculagbe.com/wp-content/uploads/2020/12/139225729_320185492692180_6425963535995722612_n-300x486.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2020/12/139225729_320185492692180_6425963535995722612_n-300x486.jpg	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:27:23	103869/103869	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:27:23%20GMT	https://kiculagbe.com/product/kajer-majhe-rober-khoje/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/kajer-majhe-rober-khoje/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:24	15771/15771	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2017:27:23%20GMT	https://kiculagbe.com/writer/%e0%a6%86%e0%a6%ab%e0%a6%bf%e0%a6%ab%e0%a6%be-%e0%a6%86%e0%a6%ac%e0%a7%87%e0%a6%a6%e0%a7%80%e0%a6%a8-%e0%a6%b8%e0%a6%be%e0%a6%93%e0%a6%a6%e0%a6%be/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%86%e0%a6%ab%e0%a6%bf%e0%a6%ab%e0%a6%be-%e0%a6%86%e0%a6%ac%e0%a7%87%e0%a6%a6%e0%a7%80%e0%a6%a8-%e0%a6%b8%e0%a6%be%e0%a6%93%e0%a6%a6%e0%a6%be/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:25	21924/21924	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Dec%202020%2018:26:28%20GMT	https://kiculagbe.com/wp-content/uploads/2021/01/tomake-valobasi-he-mojib.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/01/tomake-valobasi-he-mojib.jpg	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:27:33	161888/161888	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:27:33%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=1042	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/indexb101.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:34	12202/12202	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Dec%202020%2008:16:19%20GMT	https://kiculagbe.com/wp-content/uploads/2020/12/purrbo-banglar-somaj-300x485.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2020/12/purrbo-banglar-somaj-300x485.jpg	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:27:39	15936/15936	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2017:27:39%20GMT	https://kiculagbe.com/writer/%e0%a6%b6%e0%a6%be%e0%a6%87%e0%a6%96-%e0%a6%a1-%e0%a6%ae%e0%a7%81%e0%a6%b8%e0%a7%8d%e0%a6%a4%e0%a6%ab%e0%a6%be-%e0%a6%ae%e0%a7%81%e0%a6%b0%e0%a6%be%e0%a6%a6-%e0%a6%86%e0%a6%af%e0%a6%b9%e0%a6%be/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%b6%e0%a6%be%e0%a6%87%e0%a6%96-%e0%a6%a1-%e0%a6%ae%e0%a7%81%e0%a6%b8%e0%a7%8d%e0%a6%a4%e0%a6%ab%e0%a6%be-%e0%a6%ae%e0%a7%81%e0%a6%b0%e0%a6%be%e0%a6%a6-%e0%a6%86%e0%a6%af%e0%a6%b9%e0%a6%be/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:40	34494/34494	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Dec%202020%2018:26:50%20GMT	https://kiculagbe.com/wp-content/uploads/2020/12/bongobondu-onk-agai-sadionotar-kotha-bebe-silan-300x469.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2020/12/bongobondu-onk-agai-sadionotar-kotha-bebe-silan-300x469.jpg	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:27:41	100559/100559	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:27:41%20GMT	https://kiculagbe.com/product/kasasul-hadis/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/kasasul-hadis/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:42	20773/20773	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Dec%202020%2006:40:22%20GMT	https://kiculagbe.com/wp-content/uploads/2020/12/%e0%a6%ac%e0%a6%99%e0%a7%8d%e0%a6%97%e0%a6%ac%e0%a6%a8%e0%a7%8d%e0%a6%a7%e0%a7%81-%e0%a6%93-%e0%a6%ac%e0%a6%be%e0%a6%82%e0%a6%b2%e0%a6%be%e0%a6%a6%e0%a7%87%e0%a6%b6.png	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2020/12/%e0%a6%ac%e0%a6%99%e0%a7%8d%e0%a6%97%e0%a6%ac%e0%a6%a8%e0%a7%8d%e0%a6%a7%e0%a7%81-%e0%a6%93-%e0%a6%ac%e0%a6%be%e0%a6%82%e0%a6%b2%e0%a6%be%e0%a6%a6%e0%a7%87%e0%a6%b6.png	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:27:46	162286/162286	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:27:46%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=3672	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/index0125.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:48	24890/24890	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Dec%202020%2007:12:38%20GMT	https://kiculagbe.com/wp-content/uploads/2020/12/Bongobondu-O-netrritto-300x481.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2020/12/Bongobondu-O-netrritto-300x481.jpg	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:27:55	161872/161872	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:27:55%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=6088	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/index6c8a.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:58	258091/258091	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Jan%202021%2012:58:37%20GMT	https://kiculagbe.com/wp-content/uploads/2021/01/%e0%a6%a1.-%e0%a6%86%e0%a6%ac%e0%a6%a6%e0%a7%81%e0%a6%b2-%e0%a6%9c%e0%a6%b2%e0%a6%bf%e0%a6%b2-%e0%a6%ae%e0%a6%bf%e0%a7%9f%e0%a6%be-300x508.png	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/01/%e0%a6%a1.-%e0%a6%86%e0%a6%ac%e0%a6%a6%e0%a7%81%e0%a6%b2-%e0%a6%9c%e0%a6%b2%e0%a6%bf%e0%a6%b2-%e0%a6%ae%e0%a6%bf%e0%a7%9f%e0%a6%be-300x508.png	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:27:58	22909/22909	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2017:27:58%20GMT	https://kiculagbe.com/product/%e0%a6%95%e0%a7%87%e0%a6%be%e0%a6%b0%e0%a6%be%e0%a6%a8%e0%a6%b6%e0%a6%b0%e0%a6%bf%e0%a6%ab-%e0%a6%b8%e0%a6%b0%e0%a6%b2-%e0%a6%ac%e0%a6%99%e0%a7%8d%e0%a6%97%e0%a6%be%e0%a6%a8%e0%a7%81%e0%a6%ac%e0%a6%be/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/%e0%a6%95%e0%a7%87%e0%a6%be%e0%a6%b0%e0%a6%be%e0%a6%a8%e0%a6%b6%e0%a6%b0%e0%a6%bf%e0%a6%ab-%e0%a6%b8%e0%a6%b0%e0%a6%b2-%e0%a6%ac%e0%a6%99%e0%a7%8d%e0%a6%97%e0%a6%be%e0%a6%a8%e0%a7%81%e0%a6%ac%e0%a6%be/index.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:27:58	162234/162234	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:27:58%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=6122	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/index9e96.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
23:28:00	29057/29057	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Dec%202020%2006:27:14%20GMT	https://kiculagbe.com/wp-content/uploads/2020/12/Bongbondu-Soto-borse.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2020/12/Bongbondu-Soto-borse.jpg	(from https://kiculagbe.com/product-category/book/bonggobondu-o-bangladesh/)
23:28:00	162134/162134	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2017:28:00%20GMT	https://kiculagbe.com/product-category/book/islamic-book/?add-to-cart=1139	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/islamic-book/index5986.html	(from https://kiculagbe.com/product-category/book/islamic-book/)
